room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
7460904,1436,10626300,Entire home/apt,,San Diego,,Marina,42,5.0,6,2.0,,250.0,,2017-07-11 19:22:07.280899,32.712582,-117.169169,0101000020E6100000CF9F36AAD34A5DC0F0DB10E3355B4040
561997,1436,2740315,Entire home/apt,,San Diego,,Bay Park,75,5.0,6,2.0,,253.0,,2017-07-11 19:22:07.270508,32.807563,-117.196822,0101000020E610000088484DBB984C5DC0D63A71395E674040
3543996,1436,9038795,Entire home/apt,,San Diego,,Mission Bay,115,5.0,9,3.0,,275.0,,2017-07-11 19:22:06.084493,32.787218,-117.254353,0101000020E6100000ED28CE5147505DC04969368FC3644040
3977368,1436,20612674,Entire home/apt,,San Diego,,La Jolla,18,5.0,6,2.0,,250.0,,2017-07-11 19:22:06.082353,32.852702,-117.255834,0101000020E61000001CCD91955F505DC0ED9DD156256D4040
19266919,1436,13864345,Entire home/apt,,San Diego,,Mission Bay,0,0.0,7,2.0,,250.0,,2017-07-11 19:22:06.078346,32.766532,-117.250249,0101000020E6100000D4B6611404505DC032AB77B81D624040
18431569,1436,55287801,Entire home/apt,,San Diego,,East Village,12,4.5,10,2.0,,279.0,,2017-07-11 19:22:06.070866,32.710915,-117.157035,0101000020E6100000F35487DC0C4A5DC0309E4143FF5A4040
17975352,1436,122055416,Entire home/apt,,San Diego,,La Jolla,0,0.0,4,2.0,,293.0,,2017-07-11 19:22:06.065453,32.842725,-117.27973,0101000020E6100000726DA818E7515DC0C442AD69DE6B4040
6799287,1436,35421658,Entire home/apt,,San Diego,,Gaslamp Quarter,49,5.0,4,0.0,,270.0,,2017-07-11 19:22:06.062807,32.711336,-117.160764,0101000020E6100000F29716F5494A5DC0D63BDC0E0D5B4040
19767020,1436,59815598,Entire home/apt,,San Diego,,Mission Bay,0,0.0,3,1.0,,240.0,,2017-07-11 19:22:06.060500,32.791327,-117.237108,0101000020E6100000AE6708C72C4F5DC08DB800344A654040
14858340,1436,88168913,Entire home/apt,,San Diego,,Mission Bay,2,0.0,4,1.0,,250.0,,2017-07-11 19:22:06.055831,32.760843,-117.248257,0101000020E610000032005471E34F5DC0FD31AD4D63614040
13115344,1436,47281762,Entire home/apt,,San Diego,,Loma Portal,33,5.0,6,3.0,,235.0,,2017-07-11 19:22:06.047995,32.744647,-117.217736,0101000020E61000005CCAF962EF4D5DC04208C897505F4040
12263584,1436,30593200,Entire home/apt,,San Diego,,North Hills,19,5.0,4,2.0,,250.0,,2017-07-11 19:22:03.775257,32.744447,-117.144416,0101000020E61000003A419B1C3E495DC07B4D0F0A4A5F4040
8685922,1436,45608374,Entire home/apt,,San Diego,,Pacific Beach,23,5.0,8,3.0,,250.0,,2017-07-11 19:22:03.768667,32.79366,-117.250485,0101000020E6100000DEC83CF207505DC05A12A0A696654040
18811347,1436,66486770,Entire home/apt,,San Diego,,Mission Bay,1,0.0,2,1.0,,225.0,,2017-07-11 19:22:03.761484,32.774818,-117.251881,0101000020E6100000F65E7CD11E505DC0132D793C2D634040
14216011,1436,32195126,Entire home/apt,,San Diego,,Mission Bay,3,5.0,9,3.0,,285.0,,2017-07-11 19:22:03.758462,32.7721,-117.25277,0101000020E61000003CDA38622D505DC0ED9E3C2CD4624040
6602484,1436,29882720,Entire home/apt,,San Diego,,East Village,60,4.5,6,2.0,,245.0,,2017-07-11 19:22:03.753948,32.702577,-117.146514,0101000020E6100000FE99417C60495DC0FDF50A0BEE594040
10773433,1436,55726918,Entire home/apt,,San Diego,,Linda Vista,15,4.0,6,3.0,,230.0,,2017-07-11 19:22:03.749574,32.771771,-117.168273,0101000020E610000030F31DFCC44A5DC028806264C9624040
5164484,1436,26712243,Entire home/apt,,San Diego,,Loma Portal,30,5.0,10,3.0,,295.0,,2017-07-11 19:22:03.745831,32.740503,-117.244715,0101000020E6100000CD751A69A94F5DC081CB63CDC85E4040
5658694,1436,1279757,Entire home/apt,,San Diego,,La Jolla,84,5.0,8,3.0,,233.0,,2017-07-11 19:22:03.742841,32.830199,-117.276141,0101000020E61000006C054D4BAC515DC00116F9F5436A4040
18449441,1436,44836175,Entire home/apt,,San Diego,,Balboa Park,9,4.5,5,2.0,,225.0,,2017-07-11 19:22:01.674131,32.714895,-117.139431,0101000020E61000001C430070EC485DC07689EAAD815B4040
19242063,1436,134721008,Entire home/apt,,San Diego,,Scripps Ranch,4,5.0,8,4.0,,250.0,,2017-07-11 19:22:01.669850,32.932277,-117.088208,0101000020E6100000B7CF2A33A5455DC010E84CDA54774040
17409130,1436,3752828,Entire home/apt,,San Diego,,East Village,1,0.0,4,2.0,,300.0,,2017-07-11 19:22:01.653653,32.712761,-117.158619,0101000020E61000008D614ED0264A5DC0A06EA0C03B5B4040
17946456,1436,8689142,Entire home/apt,,San Diego,,Wooded Area,7,4.0,8,4.0,,265.0,,2017-07-11 19:22:01.651197,32.720404,-117.233855,0101000020E61000006440F67AF74E5DC02CF4C132365C4040
15124810,1436,5433816,Entire home/apt,,San Diego,,Cortez Hill,13,5.0,4,2.0,,225.0,,2017-07-11 19:22:01.646771,32.72342,-117.15535,0101000020E6100000C05B2041F1495DC0DBA2CC06995C4040
5266176,1436,23418533,Entire home/apt,,San Diego,,Loma Portal,63,5.0,6,3.0,,225.0,,2017-07-11 19:22:01.643949,32.746804,-117.240201,0101000020E6100000DBDD03745F4F5DC0D0420246975F4040
2124527,1436,4374661,Entire home/apt,,San Diego,,Pacific Beach,7,4.5,7,3.0,,295.0,,2017-07-11 19:22:01.641105,32.802036,-117.244565,0101000020E6100000C22FF5F3A64F5DC07A1B9B1DA9664040
8268568,1436,42418868,Entire home/apt,,San Diego,,Midtown,29,4.5,7,4.0,,236.0,,2017-07-11 19:22:01.638432,32.747249,-117.15389,0101000020E61000009D4B7155D9495DC0FE7BF0DAA55F4040
10031908,1436,51501892,Entire home/apt,,San Diego,,Pacific Beach,79,5.0,6,2.0,,250.0,,2017-07-11 19:22:01.634789,32.798361,-117.248713,0101000020E6100000C345EEE9EA4F5DC070B378B130664040
16583325,1436,5522574,Entire home/apt,,San Diego,,Kensington,2,0.0,5,2.0,,250.0,,2017-07-11 19:22:01.632145,32.759533,-117.10814,0101000020E6100000EDD808C4EB465DC0CB9D996038614040
14858821,1436,52261150,Entire home/apt,,San Diego,,East Village,34,5.0,6,2.0,,267.0,,2017-07-11 19:21:59.804641,32.709799,-117.151756,0101000020E6100000323ECC5EB6495DC0E3DD91B1DA5A4040
13619896,1436,78836518,Entire home/apt,,San Diego,,University City,36,5.0,8,2.0,,269.0,,2017-07-11 19:21:59.800259,32.870863,-117.201382,0101000020E610000032005471E34C5DC0F2255470786F4040
6133794,1436,5523418,Entire home/apt,,San Diego,,Ocean Beach,93,5.0,6,3.0,,255.0,,2017-07-11 19:21:59.797789,32.740438,-117.251537,0101000020E6100000F92EA52E19505DC09A5B21ACC65E4040
17305004,1436,114897364,Entire home/apt,,San Diego,,Pacific Beach,19,5.0,8,3.0,,240.0,,2017-07-11 19:21:59.792036,32.795894,-117.247224,0101000020E610000053B29C84D24F5DC0938AC6DADF654040
13041512,1436,29882720,Entire home/apt,,San Diego,,East Village,37,5.0,8,2.0,,295.0,,2017-07-11 19:21:59.786372,32.7032,-117.147968,0101000020E6100000B136C64E78495DC00B462575025A4040
19097113,1436,133401264,Entire home/apt,,San Diego,,Pacific Beach,2,0.0,5,2.0,,225.0,,2017-07-11 19:21:59.784290,32.800561,-117.237182,0101000020E6100000CB4C69FD2D4F5DC0FEB968C878664040
15510701,1436,87775279,Entire home/apt,,San Diego,,Mission Bay,3,5.0,5,2.0,,209.0,,2017-07-11 19:21:59.780633,32.792079,-117.247462,0101000020E61000002D40DB6AD64F5DC0986C3CD862654040
17991441,1436,122055416,Entire home/apt,,San Diego,,Pacific Beach,0,0.0,4,2.0,,274.0,,2017-07-11 19:26:51.445456,32.803936,-117.255717,0101000020E61000000002D6AA5D505DC0DD09F65FE7664040
12969968,1436,50786128,Entire home/apt,,San Diego,,Clairemont Mesa,33,5.0,12,4.0,,275.0,,2017-07-11 19:26:47.082677,32.811467,-117.18555,0101000020E610000076711B0DE04B5DC041649126DE674040
2089160,1436,10604086,Entire home/apt,,San Diego,,Core,136,4.5,6,3.0,,239.0,,2017-07-11 19:26:45.141552,32.718127,-117.161088,0101000020E6100000CCF10A444F4A5DC0F3AFE595EB5B4040
9369971,1436,37353287,Entire home/apt,,San Diego,,Mission Bay,2,0.0,2,1.0,,299.0,,2017-07-11 19:26:45.118641,32.789361,-117.240674,0101000020E6100000D7BFEB33674F5DC072DEFFC709654040
13429099,1436,76572441,Entire home/apt,,San Diego,,Loma Portal,10,4.5,6,3.0,,275.0,,2017-07-11 19:26:45.116415,32.745072,-117.230889,0101000020E61000006500A8E2C64E5DC02995F0845E5F4040
17975351,1436,122055416,Entire home/apt,,San Diego,,La Jolla,1,0.0,5,2.0,,279.0,,2017-07-11 19:26:45.114285,32.850198,-117.253649,0101000020E610000070EA03C93B505DC0F38FBE49D36C4040
12172061,1436,10271042,Entire home/apt,,San Diego,,East Village,70,5.0,8,2.0,,247.0,,2017-07-11 19:26:45.111066,32.712629,-117.158478,0101000020E6100000ACC8E880244A5DC03197546D375B4040
8569885,1436,38690778,Entire home/apt,,San Diego,,Mission Bay,7,4.5,7,2.0,,277.0,,2017-07-11 19:26:43.042877,32.782755,-117.253031,0101000020E6100000F277EFA831505DC0E7E3DA5031644040
18311597,1436,21748484,Entire home/apt,,San Diego,,Mission Bay,1,0.0,8,3.0,,300.0,,2017-07-11 19:26:43.034781,32.762653,-117.250917,0101000020E6100000AB402D060F505DC020990E9D9E614040
15406972,1436,75965920,Entire home/apt,,San Diego,,Wooded Area,4,5.0,6,6.0,,250.0,,2017-07-11 19:26:43.025638,32.723697,-117.252783,0101000020E6100000067FBF982D505DC04E9B711AA25C4040
11532844,1436,8168690,Entire home/apt,,San Diego,,Mission Bay,6,5.0,6,2.0,,300.0,,2017-07-11 19:26:39.574560,32.780632,-117.252357,0101000020E6100000AB7AF99D26505DC0041BD7BFEB634040
2910056,1436,14867652,Entire home/apt,,San Diego,,Ocean Beach,12,4.5,4,2.0,,259.0,,2017-07-11 19:26:39.565171,32.742801,-117.250507,0101000020E6100000D21A834E08505DC0D237691A145F4040
13622565,1436,22212827,Entire home/apt,,San Diego,,Mission Bay,2,0.0,6,2.0,,250.0,,2017-07-11 19:26:39.556155,32.776843,-117.252678,0101000020E6100000CC9A58E02B505DC0329067976F634040
18996532,1436,131834846,Entire home/apt,,San Diego,,Mission Bay,0,0.0,8,3.0,,250.0,,2017-07-11 19:26:39.553865,32.794716,-117.230016,0101000020E6100000A2630795B84E5DC0D1CDFE40B9654040
18687288,1436,22625823,Entire home/apt,,San Diego,,Mission Bay,3,5.0,10,3.0,,295.0,,2017-07-11 19:26:37.720284,32.790435,-117.254076,0101000020E6100000B4ACFBC742505DC0904E5DF92C654040
19040463,1436,2116837,Entire home/apt,,San Diego,,Cortez Hill,2,0.0,6,2.0,,300.0,,2017-07-11 19:26:36.898938,32.719425,-117.154971,0101000020E610000005357C0BEB495DC060764F1E165C4040
7649279,1436,19161366,Entire home/apt,,San Diego,,Del Mar Heights,15,5.0,3,1.0,,249.0,,2017-07-11 19:23:32.532666,32.948994,-117.246295,0101000020E6100000C68A1A4CC34F5DC0D40CA9A278794040
17383424,1436,51766460,Entire home/apt,,San Diego,,Rancho Bernadino,8,5.0,7,3.0,,250.0,,2017-07-11 19:23:15.747437,33.0372,-117.082399,0101000020E6100000478E740646455DC0A2B437F8C2844040
17878773,1436,113421970,Entire home/apt,,San Diego,,La Jolla,4,5.0,6,3.0,,250.0,,2017-07-11 19:23:13.880834,32.839522,-117.275712,0101000020E610000058C7F143A5515DC0E222F774756B4040
14372823,1436,88168913,Entire home/apt,,San Diego,,Mission Bay,0,0.0,6,2.0,,285.0,,2017-07-11 19:23:13.874209,32.777998,-117.251799,0101000020E6100000988A8D791D505DC03C2D3F7095634040
10041198,1436,38690778,Entire home/apt,,San Diego,,Pacific Beach,1,0.0,6,3.0,,275.0,,2017-07-11 19:23:13.868129,32.80352,-117.259103,0101000020E6100000E9D2BF2495505DC049D74CBED9664040
14372836,1436,88168913,Entire home/apt,,San Diego,,Mission Bay,3,4.5,6,2.0,,295.0,,2017-07-11 19:23:13.855499,32.784291,-117.253164,0101000020E61000009221C7D633505DC009C6C1A563644040
6750836,1436,5304854,Entire home/apt,,San Diego,,La Jolla,9,5.0,4,2.0,,241.0,,2017-07-11 19:23:11.743560,32.851933,-117.247881,0101000020E610000030134548DD4F5DC00CB1FA230C6D4040
9409057,1436,22251801,Entire home/apt,,San Diego,,Pacific Beach,24,4.5,6,2.0,,275.0,,2017-07-11 19:23:11.740834,32.796935,-117.255299,0101000020E6100000E5EC9DD156505DC0D50451F701664040
4574688,1436,22251801,Entire home/apt,,San Diego,,Mission Bay,35,5.0,7,3.0,,275.0,,2017-07-11 19:23:10.020630,32.783565,-117.251584,0101000020E6100000990CC7F319505DC027A5A0DB4B644040
7331481,1436,37353287,Entire home/apt,,San Diego,,Pacific Beach,4,5.0,6,2.0,,239.0,,2017-07-11 19:23:10.017676,32.79629,-117.256551,0101000020E610000064B0E2546B505DC0E010AAD4EC654040
16554212,1436,35790027,Entire home/apt,,San Diego,,Bay Ho,2,0.0,9,5.0,,299.0,,2017-07-11 19:23:10.015228,32.815614,-117.209505,0101000020E61000004DD6A887684D5DC07214200A66684040
7086056,1436,36653013,Entire home/apt,,San Diego,,Mission Bay,16,4.5,10,3.0,,265.0,,2017-07-11 19:23:10.012859,32.778509,-117.251292,0101000020E6100000C66F0A2B15505DC02252D32EA6634040
12902600,1436,3017970,Entire home/apt,,San Diego,,Mission Bay,5,5.0,6,2.0,,295.0,,2017-07-11 19:23:08.940278,32.783913,-117.252929,0101000020E610000070CD1DFD2F505DC062F4DC4257644040
4037397,1436,7108129,Entire home/apt,,San Diego,,La Jolla,38,5.0,7,2.0,,240.0,,2017-07-11 19:23:08.934681,32.829885,-117.279857,0101000020E6100000A1A3552DE9515DC07138F3AB396A4040
15684530,1436,94412639,Entire home/apt,,San Diego,,Midtown,10,5.0,8,4.0,,240.0,,2017-07-11 19:21:59.778001,32.746322,-117.164456,0101000020E610000062687572864A5DC08524B37A875F4040
9924671,1436,45608374,Entire home/apt,,San Diego,,Pacific Beach,6,5.0,8,3.0,,250.0,,2017-07-11 19:21:59.775009,32.792747,-117.250772,0101000020E610000029B000A60C505DC04580D3BB78654040
15771675,1436,52261150,Entire home/apt,,San Diego,,East Village,70,5.0,6,2.0,,251.0,,2017-07-11 19:21:59.772728,32.709407,-117.15183,0101000020E61000004F232D95B7495DC0D8463CD9CD5A4040
13991390,1436,45012184,Entire home/apt,,San Diego,,North Hills,1,0.0,3,1.0,,250.0,,2017-07-11 19:21:59.770347,32.753913,-117.124892,0101000020E61000000DE2033BFE475DC0BE839F3880604040
7242826,1436,37922502,Entire home/apt,,San Diego,,Midtown,1,0.0,7,3.0,,250.0,,2017-07-11 19:21:59.767991,32.733983,-117.172213,0101000020E61000008CBCAC89054B5DC0F568AA27F35D4040
12053096,1436,64550309,Entire home/apt,,San Diego,,Mission Bay,44,5.0,7,2.0,,225.0,,2017-07-11 19:21:57.849462,32.793602,-117.240807,0101000020E61000007769C361694F5DC0250516C094654040
19284931,1436,3626630,Entire home/apt,,San Diego,,South Park,1,0.0,5,2.0,,250.0,,2017-07-11 19:21:57.847453,32.719871,-117.128048,0101000020E61000005E143DF031485DC05E2BA1BB245C4040
13060327,1436,72333421,Entire home/apt,,San Diego,,Ocean Beach,6,5.0,6,2.0,,225.0,,2017-07-11 19:21:57.840717,32.754696,-117.248448,0101000020E61000006CB07092E64F5DC00536E7E099604040
5835448,1436,30292126,Entire home/apt,,San Diego,,Mission Bay,46,5.0,8,2.0,,260.0,,2017-07-11 19:21:57.836254,32.761301,-117.250962,0101000020E61000007BA2EBC20F505DC0C0B4A84F72614040
12154699,1436,59085192,Entire home/apt,,San Diego,,North Hills,44,5.0,8,3.0,,250.0,,2017-07-11 19:21:57.831628,32.747226,-117.138612,0101000020E610000052B5DD04DF485DC0465C001AA55F4040
15747037,1436,101775538,Entire home/apt,,San Diego,,Rancho Penasquitos,21,5.0,12,4.0,,210.0,,2017-07-11 19:21:57.825588,32.949252,-117.120848,0101000020E61000005EF23FF9BB475DC0D0D4EB1681794040
6750758,1436,29173277,Entire home/apt,,San Diego,,Torrey Pines,47,5.0,8,3.0,,219.0,,2017-07-11 19:21:57.821284,32.873638,-117.243436,0101000020E6100000D2AA9674944F5DC07C45B75ED36F4040
15881735,1436,5954200,Entire home/apt,,San Diego,,Mission Bay,14,5.0,9,3.0,,230.0,,2017-07-11 19:21:57.818690,32.783823,-117.25354,0101000020E6100000950ED6FF39505DC0226DE34F54644040
14521733,1436,13061708,Entire home/apt,,San Diego,,Serra Mesa,13,5.0,12,3.0,,250.0,,2017-07-11 19:21:57.814435,32.807612,-117.125776,0101000020E6100000CAA7C7B60C485DC0B7ED7BD45F674040
16435733,1436,103012720,Entire home/apt,,San Diego,,North Clairemont,1,0.0,8,3.0,,279.0,,2017-07-11 19:21:56.420409,32.838803,-117.19609,0101000020E6100000A64412BD8C4C5DC0B2648EE55D6B4040
19491111,1436,136826971,Entire home/apt,,San Diego,,East Village,0,0.0,8,3.0,,211.0,,2017-07-11 19:21:56.418273,32.703187,-117.148267,0101000020E6100000DE04DF347D495DC076FC1708025A4040
17239762,1436,32371710,Entire home/apt,,San Diego,,Pacific Beach,30,4.5,6,3.0,,289.0,,2017-07-11 19:21:56.413780,32.794134,-117.254058,0101000020E610000061527C7C42505DC02252D32EA6654040
13845072,1436,27066442,Entire home/apt,,San Diego,,North Hills,35,5.0,4,1.0,,240.0,,2017-07-11 19:21:56.406524,32.736848,-117.123522,0101000020E61000008995D1C8E7475DC0BF0F0709515E4040
19137624,1436,109004789,Entire home/apt,,San Diego,,Balboa Park,8,5.0,12,4.0,,295.0,,2017-07-11 19:21:56.404274,32.718023,-117.13441,0101000020E61000005890662C9A485DC04E637B2DE85B4040
17679528,1436,19204377,Entire home/apt,,San Diego,,Mission Bay,8,5.0,6,2.0,,210.0,,2017-07-11 19:21:56.396610,32.786366,-117.254378,0101000020E61000009AB4A9BA47505DC0DA571EA4A7644040
6062763,1436,31468281,Entire home/apt,,San Diego,,Pacific Beach,71,5.0,6,3.0,,274.0,,2017-07-11 19:21:56.392455,32.801395,-117.248244,0101000020E6100000685BCD3AE34F5DC0C616821C94664040
6741074,1436,34945556,Entire home/apt,,San Diego,,San Carlos,55,5.0,10,4.0,,295.0,,2017-07-11 19:21:56.389486,32.807063,-117.055941,0101000020E61000005B608F8994435DC0E46723D74D674040
12740985,1436,55196192,Entire home/apt,,San Diego,,Lake Murray,6,5.0,12,4.0,,300.0,,2017-07-11 19:21:56.387059,32.795259,-117.030992,0101000020E6100000029CDEC5FB415DC0C26C020CCB654040
13493528,1436,68408167,Entire home/apt,,San Diego,,Scripps Ranch,3,5.0,10,4.0,,250.0,,2017-07-11 19:21:54.601384,32.909909,-117.078712,0101000020E610000060730E9E09455DC004ABEAE577744040
13277052,1436,74831781,Entire home/apt,,San Diego,,Pacific Beach,22,5.0,6,2.0,,250.0,,2017-07-11 19:21:54.597536,32.796274,-117.256934,0101000020E6100000C0CE4D9B71505DC0DA53724EEC654040
19634243,1436,26466768,Entire home/apt,,San Diego,,La Jolla,0,0.0,6,2.0,,250.0,,2017-07-11 19:21:54.592906,32.848231,-117.273882,0101000020E6100000A33D5E4887515DC0083A5AD5926C4040
15949111,1436,28555378,Entire home/apt,,San Diego,,Talmadge,6,5.0,6,3.0,,250.0,,2017-07-11 19:21:54.578838,32.762974,-117.086428,0101000020E61000005B5D4E0988455DC062D9CC21A9614040
7578201,1436,37353287,Entire home/apt,,San Diego,,Mission Bay,6,5.0,4,1.0,,246.0,,2017-07-11 19:21:54.576619,32.790392,-117.242118,0101000020E610000078F17EDC7E4F5DC09082A7902B654040
19620965,1436,61701895,Entire home/apt,,San Diego,,Normal Heights,0,0.0,5,2.0,,240.0,,2017-07-11 19:21:52.682219,32.768416,-117.125533,0101000020E6100000676490BB08485DC090DC9A745B624040
19198972,1436,22830845,Entire home/apt,,San Diego,,University City,3,4.5,6,2.0,,249.0,,2017-07-11 19:21:52.680091,32.874601,-117.217862,0101000020E6100000A2427573F14D5DC04206F2ECF26F4040
409683,1436,1144421,Entire home/apt,,San Diego,,La Jolla,144,5.0,4,2.0,,264.0,,2017-07-11 19:21:52.677424,32.839185,-117.277763,0101000020E61000007C4276DEC6515DC09A25016A6A6B4040
2043138,1436,8281647,Entire home/apt,,San Diego,,Pacific Beach,134,4.5,2,0.0,,249.0,,2017-07-11 19:21:52.672690,32.798762,-117.257861,0101000020E61000007D7A6CCB80505DC0CFA44DD53D664040
19638966,1436,138194368,Entire home/apt,,San Diego,,Grantville,0,0.0,4,2.0,,260.0,,2017-07-11 19:21:52.670611,32.781273,-117.112031,0101000020E6100000D84812842B475DC0B81FF0C000644040
7132835,1436,19204377,Entire home/apt,,San Diego,,West University Heights,0,0.0,6,2.0,,280.0,,2017-07-11 19:21:52.664729,32.761087,-117.160798,0101000020E6100000C8D0B1834A4A5DC094347F4C6B614040
17190710,1436,109004789,Entire home/apt,,San Diego,,Roseville,24,5.0,12,4.0,,249.0,,2017-07-11 19:21:52.661715,32.727466,-117.235852,0101000020E61000008EACFC32184F5DC0D9791B9B1D5D4040
17879512,1436,113421970,Entire home/apt,,San Diego,,Ocean Beach,4,5.0,2,1.0,,275.0,,2017-07-11 19:21:52.659637,32.747579,-117.251212,0101000020E610000037177FDB13505DC094162EABB05F4040
19665066,1436,5382023,Entire home/apt,,San Diego,,Ocean Beach,0,0.0,4,1.0,,249.0,,2017-07-11 19:21:52.657385,32.752031,-117.250745,0101000020E6100000ACA8C1340C505DC0024A438D42604040
18958240,1436,15255144,Entire home/apt,,San Diego,,Mission Bay,4,5.0,2,1.0,,299.0,,2017-07-11 19:21:52.655137,32.78921,-117.254048,0101000020E61000004FE78A5242505DC08CD651D504654040
18373042,1436,53951785,Entire home/apt,,San Diego,,Otay Ranch,0,0.0,8,4.0,,250.0,,2017-07-11 19:21:52.653029,32.63675,-116.992263,0101000020E6100000F981AB3C813F5DC02FDD240681514040
7939413,1436,10933041,Entire home/apt,,San Diego,,Midtown District,18,5.0,4,2.0,,235.0,,2017-07-11 19:21:52.650149,32.725507,-117.197081,0101000020E61000006E6AA0F99C4C5DC07102D369DD5C4040
10887925,1436,18414216,Entire home/apt,,San Diego,,Old Town,99,5.0,2,1.0,,239.0,,2017-07-11 19:21:52.647322,32.744851,-117.180725,0101000020E6100000742497FF904B5DC04AB20E47575F4040
14530954,1436,9185704,Entire home/apt,,San Diego,,Mission Bay,0,0.0,8,3.0,,200.0,,2017-07-11 19:19:35.494794,32.790683,-117.24068,0101000020E61000004833164D674F5DC06840BD1935654040
973850,1436,5325745,Entire home/apt,,San Diego,,La Jolla,21,5.0,6,2.0,,200.0,,2017-07-11 19:18:59.628929,32.830122,-117.273017,0101000020E610000021904B1C79515DC056D80C70416A4040
18871499,1436,125286291,Entire home/apt,,San Diego,,Marina,0,0.0,5,2.0,,200.0,,2017-07-11 19:18:39.378536,32.713677,-117.171502,0101000020E6100000B64C86E3F94A5DC0257497C4595B4040
13475533,1436,76155192,Entire home/apt,,San Diego,,Ocean Beach,0,0.0,4,1.0,,199.0,,2017-07-11 19:18:23.658222,32.735667,-117.253872,0101000020E6100000B05758703F505DC08BDF14562A5E4040
2079136,1436,2598433,Entire home/apt,,San Diego,,Ocean Beach,25,4.5,16,4.0,,190.0,,2017-07-11 19:18:23.649356,32.75236,-117.25138,0101000020E610000095B7239C16505DC0C7681D554D604040
19267007,1436,100067582,Entire home/apt,,San Diego,,Mission Bay,0,0.0,4,2.0,,188.0,,2017-07-11 19:17:56.543411,32.762706,-117.250522,0101000020E61000006D3B6D8D08505DC0433BA759A0614040
13358669,1436,22212827,Entire home/apt,,San Diego,,Mission Bay,23,4.0,6,2.0,,199.0,,2017-07-11 19:17:18.869099,32.772131,-117.25175,0101000020E6100000273108AC1C505DC0289D4830D5624040
11476216,1436,60389435,Entire home/apt,,San Diego,,Old Town,0,0.0,4,2.0,,185.0,,2017-07-11 19:17:02.605423,32.75831,-117.178202,0101000020E61000003C855CA9674B5DC0691D554D10614040
19786355,1436,574798,Entire home/apt,,San Diego,,Little Italy,0,0.0,3,1.0,,200.0,,2017-07-11 19:16:47.578215,32.725971,-117.168032,0101000020E61000009D2B4A09C14A5DC0166C239EEC5C4040
19612215,1436,137921407,Entire home/apt,,San Diego,,Little Italy,0,0.0,6,2.0,,199.0,,2017-07-11 19:16:29.914668,32.725469,-117.16972,0101000020E6100000895E46B1DC4A5DC083A10E2BDC5C4040
6941366,1436,34788468,Entire home/apt,,San Diego,,Otay Ranch,6,5.0,4,2.0,,180.0,,2017-07-11 19:16:11.225296,32.633893,-116.979581,0101000020E61000001CB28174B13E5DC0E814E46723514040
19622988,1436,128267307,Entire home/apt,,San Diego,,Northwest,0,0.0,4,0.0,,200.0,,2017-07-11 19:16:11.219543,32.625174,-117.09045,0101000020E610000016FBCBEEC9455DC09E279EB305504040
14106528,1436,64816307,Entire home/apt,,San Diego,,Otay Ranch,12,5.0,8,3.0,,200.0,,2017-07-11 19:16:11.215751,32.629198,-116.981853,0101000020E6100000B01EF7ADD63E5DC0B45A608F89504040
7663518,1436,20513866,Entire home/apt,,San Diego,,Otay Ranch,40,5.0,6,3.0,,200.0,,2017-07-11 19:16:11.205915,32.626812,-116.997218,0101000020E6100000E23E726BD23F5DC0C45E28603B504040
9752092,1436,31735360,Entire home/apt,,San Diego,,Mission Bay,0,0.0,6,2.0,,200.0,,2017-07-11 19:16:05.329702,32.781259,-117.252633,0101000020E6100000FC389A232B505DC0535A7F4B00644040
15393915,1436,89704516,Entire home/apt,,San Diego,,Mission Bay,3,4.5,6,2.0,,200.0,,2017-07-11 19:16:05.311099,32.761681,-117.250828,0101000020E6100000F33AE2900D505DC0077E54C37E614040
14042776,1436,31902179,Entire home/apt,,San Diego,,Gaslamp Quarter,9,5.0,4,2.0,,200.0,,2017-07-11 19:15:37.749641,32.710403,-117.159859,0101000020E6100000293E3E213B4A5DC07AFD497CEE5A4040
13123376,1436,65518248,Entire home/apt,,San Diego,,Gaslamp Quarter,0,0.0,2,0.0,,199.0,,2017-07-11 19:15:37.743703,32.714113,-117.160468,0101000020E61000007D03931B454A5DC00053060E685B4040
862140,1436,661691,Entire home/apt,,San Diego,,East Village,1,0.0,3,0.0,,195.0,,2017-07-11 19:15:33.832095,32.718225,-117.153516,0101000020E61000006ADAC534D3495DC0B515FBCBEE5B4040
18896517,1436,8534462,Entire home/apt,,San Diego,,East Village,1,0.0,3,1.0,,190.0,,2017-07-11 19:15:32.108699,32.712632,-117.158035,0101000020E6100000E527D53E1D4A5DC0A20A7F86375B4040
18633332,1436,8534462,Entire home/apt,,San Diego,,Marina,0,0.0,3,1.0,,193.0,,2017-07-11 19:15:30.336795,32.712646,-117.171229,0101000020E61000001DC87A6AF54A5DC007D0EFFB375B4040
18633323,1436,8534462,Entire home/apt,,San Diego,,Marina,0,0.0,3,1.0,,193.0,,2017-07-11 19:15:30.329138,32.712079,-117.16964,0101000020E6100000FB05BB61DB4A5DC08E959867255B4040
7717627,1436,40040435,Entire home/apt,,San Diego,,Midtown District,0,0.0,4,1.0,,189.0,,2017-07-11 19:15:30.324752,32.715566,-117.224826,0101000020E61000009752978C634E5DC09510ACAA975B4040
